Timestamp;precipitationIntensity_mm_h;precipitationIntensity_mm_min;precipitationQuantityAbs_mm;precipitationQuantityDiff_mm;precipitationType
2024-01-01 00:02:58;0;0;206.04;0;0
2024-01-01 00:12:58;0;0;206.04;0;0
2024-01-01 00:22:57;0;0;206.04;0;0
2024-01-01 00:32:58;0;0;206.04;0;0
2024-01-01 00:42:59;0;0;206.04;0;0
2024-01-01 00:52:59;0;0;206.04;0;0
2024-01-01 01:02:59;0;0;206.04;0;0
2024-01-01 01:12:58;0;0;206.04;0;0
2024-01-01 01:22:58;0;0;206.04;0;0
2024-01-01 01:32:59;0;0;206.04;0;0
2024-01-01 01:42:59;0;0;206.04;0;0
2024-01-01 01:52:59;0;0;206.04;0;0
2024-01-01 02:02:59;0;0;206.04;0;0
2024-01-01 02:12:59;0;0;206.04;0;0
2024-01-01 02:22:59;0;0;206.04;0;0
2024-01-01 02:32:59;0;0;206.04;0;0
2024-01-01 02:42:59;0;0;206.04;0;0
2024-01-01 02:52:59;0;0;206.04;0;0
2024-01-01 03:02:59;0;0;206.04;0;0
2024-01-01 03:13:00;0;0;206.04;0;0
2024-01-01 03:23:00;0;0;206.04;0;0
2024-01-01 03:33:00;0;0;206.04;0;0
2024-01-01 03:43:00;0;0;206.04;0;0
2024-01-01 03:53:00;0;0;206.04;0;0
2024-01-01 04:03:00;0;0;206.04;0;0
2024-01-01 04:13:00;0;0;206.04;0;0
2024-01-01 04:23:00;0;0;206.04;0;0
2024-01-01 04:33:00;0;0;206.04;0;0
2024-01-01 04:43:00;0;0;206.04;0;0
2024-01-01 04:53:00;0;0;206.04;0;0
2024-01-01 05:03:00;0;0;206.04;0;0
2024-01-01 05:13:00;0;0;206.04;0;0
2024-01-01 05:23:00;0;0;206.04;0;0
2024-01-01 05:33:00;0;0;206.04;0;0
2024-01-01 05:43:00;0;0;206.04;0;0
2024-01-01 05:53:01;0;0;206.04;0;0
2024-01-01 06:03:01;0;0;206.04;0;0
2024-01-01 06:13:01;0;0;206.04;0;0
2024-01-01 06:23:01;0;0;206.04;0;0
2024-01-01 06:33:01;0;0;206.04;0;0
2024-01-01 06:43:01;0;0;206.04;0;0
2024-01-01 06:53:01;0;0;206.04;0;0
2024-01-01 07:03:02;0;0;206.04;0;0
2024-01-01 07:13:02;0;0;206.04;0;0
2024-01-01 07:23:02;0;0;206.04;0;0
2024-01-01 07:33:02;0;0;206.04;0;0
2024-01-01 07:43:02;0;0;206.04;0;0
2024-01-01 07:53:02;0;0;206.04;0;0
2024-01-01 08:03:02;0;0;206.04;0;0
2024-01-01 08:13:02;0;0;206.04;0;0
2024-01-01 08:23:02;0;0;206.04;0;0
2024-01-01 08:33:02;0;0;206.04;0;0
2024-01-01 08:43:02;0;0;206.04;0;0
2024-01-01 08:53:02;0;0;206.04;0;0
2024-01-01 09:03:03;0;0;206.04;0;0
2024-01-01 09:13:03;0;0;206.04;0;0
2024-01-01 09:23:03;0;0;206.04;0;0
2024-01-01 09:33:03;0;0;206.04;0;0
2024-01-01 09:43:03;0;0;206.04;0;0
2024-01-01 09:53:04;0;0;206.04;0;0
2024-01-01 10:03:04;0;0;206.04;0;0
2024-01-01 10:13:04;0;0;206.04;0;0
2024-01-01 10:23:04;0;0;206.04;0;0
2024-01-01 10:33:05;0;0;206.04;0;0
2024-01-01 10:43:05;0;0;206.04;0;0
2024-01-01 10:53:05;0;0;206.04;0;0
2024-01-01 11:03:05;0;0;206.04;0;0
2024-01-01 11:13:04;0;0;206.04;0;0
2024-01-01 11:23:04;0;0;206.04;0;0
2024-01-01 11:33:05;0;0;206.04;0;0
2024-01-01 11:43:04;0;0;206.04;0;0
2024-01-01 11:53:05;0;0;206.04;0;0
2024-01-01 12:03:05;0;0;206.04;0;0
2024-01-01 12:13:05;0;0;206.04;0;0
2024-01-01 12:23:05;0;0;206.04;0;0
2024-01-01 12:33:05;0;0;206.04;0;0
2024-01-01 12:43:05;0;0;206.04;0;0
2024-01-01 12:53:05;0;0;206.04;0;0
2024-01-01 13:03:05;0;0;206.04;0;0
2024-01-01 13:13:06;0;0;206.04;0;0
2024-01-01 13:23:06;0;0;206.04;0;0
2024-01-01 13:33:05;0;0;206.04;0;0
2024-01-01 13:43:05;0;0;206.04;0;0
2024-01-01 13:53:06;0;0;206.04;0;0
2024-01-01 14:03:06;0;0;206.04;0;0
2024-01-01 14:13:06;0;0;206.04;0;0
2024-01-01 14:23:07;0;0;206.04;0;0
2024-01-01 14:33:06;0;0;206.04;0;0
2024-01-01 14:43:06;0;0;206.04;0;0
2024-01-01 14:53:07;0;0;206.04;0;0
2024-01-01 15:03:07;0;0;206.04;0;0
2024-01-01 15:13:07;0;0;206.04;0;0
2024-01-01 15:23:07;0;0;206.04;0;0
2024-01-01 15:33:07;0;0;206.04;0;0
