Timestamp;precipitationIntensity_mm_h;precipitationIntensity_mm_min;precipitationQuantityAbs_mm;precipitationQuantityDiff_mm;precipitationType
2024-07-01 00:07:59;0;0;3.28;0;0
2024-07-01 00:18:00;0;0;3.28;0;0
2024-07-01 00:27:59;0;0;3.28;0;0
2024-07-01 00:38:00;0;0;3.28;0;0
2024-07-01 00:48:00;0;0;3.28;0;0
2024-07-01 00:58:00;0;0;3.28;0;0
2024-07-01 01:08:00;0;0;3.28;0;0
2024-07-01 01:18:01;0;0;3.28;0;0
2024-07-01 01:28:00;0;0;3.28;0;0
2024-07-01 01:38:00;0;0;3.28;0;0
2024-07-01 01:48:00;0.1;0.002;3.28;0;60
2024-07-01 01:58:00;0.1;0.002;3.29;0.01;60
2024-07-01 02:08:00;0;0;3.29;0;0
2024-07-01 02:18:00;0.1;0.002;3.3;0.01;60
2024-07-01 02:28:01;0;0;3.3;0;0
2024-07-01 02:38:01;0;0;3.3;0;0
2024-07-01 02:48:00;0;0;3.3;0;0
2024-07-01 02:58:01;0;0;3.3;0;60
2024-07-01 03:08:01;0.1;0.002;3.31;0.01;60
2024-07-01 03:18:01;0.4;0.007;3.34;0.03;60
2024-07-01 03:28:02;0.2;0.003;3.4;0.06;60
2024-07-01 03:38:01;0.1;0.002;3.44;0.04;60
2024-07-01 03:48:01;0.1;0.002;3.47;0.03;60
2024-07-01 03:58:01;0.8;0.013;3.54;0.07;60
2024-07-01 04:08:02;1.6;0.027;3.74;0.2;60
2024-07-01 04:18:01;2.6;0.043;4.26;0.52;60
2024-07-01 04:28:02;6.1;0.102;4.95;0.69;60
2024-07-01 04:38:02;2.5;0.042;5.33;0.38;60
2024-07-01 04:48:02;1.4;0.023;5.65;0.32;60
2024-07-01 04:58:02;5.6;0.093;6.62;0.97;60
2024-07-01 05:08:02;5.8;0.097;7.38;0.76;60
2024-07-01 05:18:02;5.5;0.092;8.59;1.21;60
2024-07-01 05:28:02;2.3;0.038;9.26;0.67;60
2024-07-01 05:38:03;4.9;0.082;9.79;0.53;60
2024-07-01 05:48:03;4.8;0.08;10.51;0.72;60
2024-07-01 05:58:03;2.2;0.037;11.4;0.89;60
2024-07-01 06:08:03;1.3;0.022;11.74;0.34;60
2024-07-01 06:18:03;0.9;0.015;12.08;0.34;60
2024-07-01 06:28:03;1.3;0.022;12.38;0.3;60
2024-07-01 06:38:03;2.9;0.048;12.69;0.31;60
2024-07-01 06:48:03;0.6;0.01;12.95;0.26;60
2024-07-01 06:58:04;2.2;0.037;13.19;0.24;60
2024-07-01 07:08:04;3.6;0.06;13.52;0.33;60
2024-07-01 07:18:04;0.7;0.012;13.67;0.15;60
2024-07-01 07:28:03;0.2;0.003;13.74;0.07;60
2024-07-01 07:38:03;0.2;0.003;13.76;0.02;60
2024-07-01 07:48:04;0.2;0.003;13.82;0.06;60
2024-07-01 07:58:04;0.3;0.005;13.84;0.02;60
2024-07-01 08:08:04;0.1;0.002;13.97;0.13;60
2024-07-01 08:18:05;0.8;0.013;14.19;0.22;60
2024-07-01 08:28:04;0.1;0.002;14.32;0.13;60
2024-07-01 08:38:04;0.1;0.002;14.34;0.02;60
2024-07-01 08:48:04;0;0;14.35;0.01;60
2024-07-01 08:58:04;0;0;14.35;0;0
2024-07-01 09:08:04;0;0;14.35;0;0
2024-07-01 09:18:04;0;0;14.35;0;0
2024-07-01 09:28:04;0.9;0.015;14.61;0.26;60
2024-07-01 09:38:05;1.5;0.025;14.84;0.23;60
2024-07-01 09:48:05;0.8;0.013;15.13;0.29;60
2024-07-01 09:58:05;0.1;0.002;15.16;0.03;60
2024-07-01 10:08:05;0.1;0.002;15.17;0.01;60
2024-07-01 10:18:05;0.1;0.002;15.19;0.02;60
2024-07-01 10:28:06;0;0;15.19;0;0
2024-07-01 10:38:06;0;0;15.19;0;0
2024-07-01 10:48:05;0;0;15.19;0;0
2024-07-01 10:58:05;0;0;15.19;0;0
2024-07-01 11:08:06;0;0;15.19;0;0
2024-07-01 11:18:08;0;0;15.19;0;0
2024-07-01 11:28:06;0;0;15.19;0;0
2024-07-01 11:38:06;0;0;15.19;0;0
2024-07-01 11:48:06;0;0;15.19;0;0
2024-07-01 11:58:06;0;0;15.19;0;0
2024-07-01 12:08:06;0;0;15.19;0;0
2024-07-01 12:18:06;0;0;15.19;0;0
2024-07-01 12:28:09;0;0;15.19;0;0
2024-07-01 12:38:06;0;0;15.19;0;0
2024-07-01 12:48:06;0;0;15.19;0;0
2024-07-01 12:58:07;0;0;15.19;0;0
2024-07-01 13:08:07;0;0;15.19;0;0
2024-07-01 13:18:07;0;0;15.19;0;0
2024-07-01 13:28:08;0;0;15.19;0;0
2024-07-01 13:38:07;0;0;15.19;0;0
2024-07-01 13:48:07;0;0;15.19;0;0
