Timestamp;precipitationIntensity_mm_h;precipitationIntensity_mm_min;precipitationQuantityAbs_mm;precipitationQuantityDiff_mm;precipitationType
2023-01-01 00:08:48;0;0;913.42;0.01;70
2023-01-01 00:18:48;0;0;913.44;0.02;69
2023-01-01 00:28:49;0.2;0.003;913.51;0.07;69
2023-01-01 00:38:49;0;0;913.51;0;69
2023-01-01 00:48:48;0;0;913.51;0;70
2023-01-01 00:58:49;0;0;913.53;0.02;70
2023-01-01 01:08:49;0;0;913.54;0.01;0
2023-01-01 01:18:49;0;0;913.54;0;70
2023-01-01 01:28:50;1.1;0.018;913.59;0.05;69
2023-01-01 01:38:50;0.5;0.008;913.65;0.06;69
2023-01-01 01:48:50;0.3;0.005;913.82;0.17;69
2023-01-01 01:58:49;0.1;0.002;913.9;0.08;69
2023-01-01 02:08:49;0.1;0.002;913.92;0.02;69
2023-01-01 02:18:49;0.1;0.002;913.93;0.01;69
2023-01-01 02:28:50;0.2;0.003;913.96;0.03;69
2023-01-01 02:38:50;0.3;0.005;914.01;0.05;69
2023-01-01 02:48:50;0.3;0.005;914.06;0.05;69
2023-01-01 02:58:50;0;0;914.07;0.01;69
2023-01-01 03:08:50;0;0;914.08;0.01;69
2023-01-01 03:18:50;0.1;0.002;914.09;0.01;69
2023-01-01 03:28:50;0.1;0.002;914.11;0.02;69
2023-01-01 03:38:51;0.2;0.003;914.14;0.03;69
2023-01-01 03:48:51;0.2;0.003;914.17;0.03;67
2023-01-01 03:58:51;0.1;0.002;914.19;0.02;67
2023-01-01 04:08:50;0;0;914.19;0;67
2023-01-01 04:18:51;0;0;914.19;0;0
2023-01-01 04:28:51;0;0;914.19;0;0
2023-01-01 04:38:52;0;0;914.19;0;0
2023-01-01 04:48:51;0;0;914.19;0;0
2023-01-01 04:58:52;0;0;914.19;0;0
2023-01-01 05:08:51;0;0;914.19;0;0
2023-01-01 05:18:51;0;0;914.19;0;0
2023-01-01 05:28:51;0;0;914.19;0;0
2023-01-01 05:38:53;0;0;914.19;0;0
2023-01-01 05:48:51;0;0;914.19;0;0
2023-01-01 05:58:53;0;0;914.19;0;0
2023-01-01 06:08:52;0;0;914.19;0;0
2023-01-01 06:18:52;0;0;914.19;0;0
2023-01-01 06:28:52;0;0;914.19;0;0
2023-01-01 06:38:52;0;0;914.19;0;0
2023-01-01 06:48:52;0;0;914.19;0;0
2023-01-01 06:58:52;0;0;914.19;0;0
2023-01-01 07:08:53;0;0;914.19;0;0
2023-01-01 07:18:54;0;0;914.19;0;0
2023-01-01 07:28:57;0;0;914.19;0;0
2023-01-01 07:39:00;0;0;914.19;0;0
2023-01-01 07:48:53;0;0;914.19;0;0
2023-01-01 07:58:53;0;0;914.19;0;0
2023-01-01 08:08:53;0;0;914.19;0;0
2023-01-01 08:18:53;0;0;914.19;0;0
2023-01-01 08:28:53;0;0;914.19;0;0
2023-01-01 08:38:57;0;0;914.19;0;0
2023-01-01 08:49:01;0;0;914.19;0;0
2023-01-01 08:58:53;0;0;914.19;0;0
2023-01-01 09:08:53;0;0;914.19;0;0
2023-01-01 09:18:53;0;0;914.19;0;0
2023-01-01 09:28:54;0;0;914.19;0;0
2023-01-01 09:38:54;0;0;914.19;0;0
2023-01-01 09:48:54;0;0;914.19;0;0
2023-01-01 09:58:54;0;0;914.19;0;0
2023-01-01 10:08:54;0;0;914.19;0;0
2023-01-01 10:18:55;0;0;914.19;0;0
2023-01-01 10:28:54;0;0;914.19;0;0
2023-01-01 10:38:54;0;0;914.19;0;0
2023-01-01 10:48:54;0;0;914.19;0;0
2023-01-01 10:58:54;0;0;914.19;0;0
2023-01-01 11:08:55;0;0;914.19;0;0
2023-01-01 11:18:55;0;0;914.19;0;0
2023-01-01 11:28:55;0;0;914.19;0;0
2023-01-01 11:38:55;0;0;914.19;0;0
2023-01-01 11:48:55;0;0;914.19;0;0
2023-01-01 11:58:55;0;0;914.19;0;0
2023-01-01 12:08:55;0;0;914.19;0;0
2023-01-01 12:18:56;0;0;914.19;0;0
2023-01-01 12:28:56;0;0;914.19;0;0
2023-01-01 12:38:56;0;0;914.19;0;0
2023-01-01 12:48:57;0;0;914.19;0;0
2023-01-01 12:58:56;0;0;914.19;0;0
2023-01-01 13:08:56;0;0;914.19;0;0
2023-01-01 13:18:56;0;0;914.19;0;0
2023-01-01 13:28:56;0;0;914.19;0;0
2023-01-01 13:38:56;0;0;914.19;0;0
2023-01-01 13:48:57;0;0;914.19;0;0
2023-01-01 13:58:56;0;0;914.19;0;0
2023-01-01 14:08:56;0;0;914.19;0;0
2023-01-01 14:18:56;0;0;914.19;0;0
2023-01-01 14:28:57;0;0;914.19;0;0
2023-01-01 14:38:57;0;0;914.19;0;0
2023-01-01 14:48:57;0;0;914.19;0;0
2023-01-01 14:58:57;0;0;914.19;0;0
2023-01-01 15:08:58;0;0;914.19;0;0
2023-01-01 15:18:57;0;0;914.19;0;0
2023-01-01 15:28:57;0;0;914.19;0;0
2023-01-01 15:38:57;0;0;914.19;0;0
2023-01-01 15:48:58;0;0;914.19;0;0
2023-01-01 15:58:58;0;0;914.19;0;0
2023-01-01 16:08:58;0;0;914.19;0;0
2023-01-01 16:18:58;0;0;914.19;0;0
2023-01-01 16:28:58;0;0;914.19;0;0
2023-01-01 16:38:58;0;0;914.19;0;0
2023-01-01 16:48:58;0;0;914.19;0;0
2023-01-01 16:58:59;0;0;914.19;0;0
2023-01-01 17:08:58;0;0;914.19;0;0
2023-01-01 17:18:58;0;0;914.19;0;0
2023-01-01 17:28:58;0;0;914.19;0;0
2023-01-01 17:38:58;0;0;914.19;0;0
2023-01-01 17:48:59;0;0;914.19;0;0
2023-01-01 17:58:59;0;0;914.19;0;0
2023-01-01 18:09:00;0;0;914.19;0;0
2023-01-01 18:18:59;0;0;914.19;0;0
2023-01-01 18:28:59;0;0;914.19;0;0
2023-01-01 18:39:00;0;0;914.19;0;0
2023-01-01 18:49:00;0;0;914.19;0;0
2023-01-01 18:59:00;0;0;914.19;0;0
2023-01-01 19:08:59;0;0;914.19;0;0
2023-01-01 19:19:00;0;0;914.19;0;0
2023-01-01 19:29:00;0;0;914.19;0;0
2023-01-01 19:39:00;0;0;914.19;0;0
2023-01-01 19:49:01;0;0;914.19;0;0
2023-01-01 19:59:00;0;0;914.19;0;0
2023-01-01 20:09:01;0;0;914.19;0;0
2023-01-01 20:19:01;0;0;914.19;0;0
2023-01-01 20:29:00;0;0;914.19;0;0
2023-01-01 20:39:01;0;0;914.19;0;0
2023-01-01 20:49:02;0;0;914.19;0;0
2023-01-01 20:59:00;0;0;914.19;0;0
2023-01-01 21:09:01;0;0;914.19;0;0
2023-01-01 21:19:01;0;0;914.19;0;0
2023-01-01 21:29:01;0;0;914.19;0;0
2023-01-01 21:39:02;0;0;914.19;0;0
2023-01-01 21:49:01;0;0;914.19;0;0
2023-01-01 21:59:02;0;0;914.19;0;0
2023-01-01 22:09:01;0;0;914.19;0;0
2023-01-01 22:19:01;0;0;914.19;0;0
2023-01-01 22:29:01;0;0;914.19;0;0
2023-01-01 22:39:03;0;0;914.19;0;0
2023-01-01 22:49:02;0;0;914.19;0;0
2023-01-01 22:59:02;0;0;914.19;0;0
2023-01-01 23:09:02;0;0;914.19;0;0
2023-01-01 23:19:02;0;0;914.19;0;0
2023-01-01 23:29:02;0;0;914.19;0;0
2023-01-01 23:39:02;0;0;914.19;0;0
2023-01-01 23:49:02;0;0;914.19;0;0
2023-01-01 23:59:02;0;0;914.19;0;0
2023-01-02 00:09:02;0;0;914.19;0;0
2023-01-02 00:19:03;0;0;914.19;0;0
2023-01-02 00:29:03;0;0;914.19;0;0
2023-01-02 00:39:03;0;0;914.19;0;0
2023-01-02 00:49:03;0;0;914.19;0;0
2023-01-02 00:59:03;0;0;914.19;0;0
2023-01-02 01:09:03;0;0;914.19;0;0
2023-01-02 01:19:04;0;0;914.19;0;0
2023-01-02 01:29:04;0;0;914.19;0;0
