Timestamp;precipitationIntensity_mm_h;precipitationIntensity_mm_min;precipitationQuantityAbs_mm;precipitationQuantityDiff_mm;precipitationType
2023-07-01 00:07:18;0;0;26.49;0;0
2023-07-01 00:17:17;0;0;26.49;0;0
2023-07-01 00:27:18;0;0;26.49;0;0
2023-07-01 00:37:18;0;0;26.49;0;0
2023-07-01 00:47:17;0;0;26.49;0;0
2023-07-01 00:57:17;0;0;26.49;0;0
2023-07-01 01:07:19;0;0;26.49;0;0
2023-07-01 01:17:18;0;0;26.49;0;0
2023-07-01 01:27:18;0;0;26.49;0;0
2023-07-01 01:37:18;0;0;26.49;0;0
2023-07-01 01:47:18;0;0;26.49;0;0
2023-07-01 01:57:19;0;0;26.49;0;0
2023-07-01 02:07:18;0;0;26.49;0;0
2023-07-01 02:17:19;0;0;26.49;0;0
2023-07-01 02:27:18;0;0;26.49;0;0
2023-07-01 02:37:18;0;0;26.49;0;0
2023-07-01 02:47:19;0;0;26.49;0;0
2023-07-01 02:57:19;0;0;26.49;0;0
2023-07-01 03:07:19;0;0;26.49;0;0
2023-07-01 03:17:19;0;0;26.49;0;0
2023-07-01 03:27:19;0;0;26.49;0;0
2023-07-01 03:37:19;0;0;26.49;0;0
2023-07-01 03:47:20;0;0;26.49;0;0
2023-07-01 03:57:20;0;0;26.49;0;0
2023-07-01 04:07:20;0;0;26.49;0;0
2023-07-01 04:17:20;0;0;26.49;0;0
2023-07-01 04:27:20;0;0;26.49;0;0
2023-07-01 04:37:20;0;0;26.49;0;0
2023-07-01 04:47:20;0;0;26.49;0;0
2023-07-01 04:57:20;0;0;26.49;0;0
2023-07-01 05:07:21;0;0;26.49;0;0
2023-07-01 05:17:20;0;0;26.49;0;0
2023-07-01 05:27:20;0;0;26.49;0;0
2023-07-01 05:37:20;0;0;26.49;0;60
2023-07-01 05:47:20;0;0;26.49;0;0
2023-07-01 05:57:21;0;0;26.49;0;0
2023-07-01 06:07:21;0;0;26.49;0;0
2023-07-01 06:17:21;0;0;26.49;0;0
2023-07-01 06:27:21;0.2;0.003;26.49;0;60
2023-07-01 06:37:21;0;0;26.5;0.01;0
2023-07-01 06:47:21;0;0;26.5;0;0
2023-07-01 06:57:22;0;0;26.5;0;0
2023-07-01 07:07:21;0;0;26.53;0.03;60
2023-07-01 07:17:21;0.1;0.002;26.53;0;60
2023-07-01 07:27:22;0;0;26.53;0;60
2023-07-01 07:37:22;0;0;26.53;0;0
2023-07-01 07:47:22;0;0;26.53;0;60
2023-07-01 07:57:22;0;0;26.53;0;0
2023-07-01 08:07:23;0;0;26.53;0;0
2023-07-01 08:17:22;0.3;0.005;26.54;0.01;60
2023-07-01 08:27:22;0.1;0.002;26.57;0.03;60
2023-07-01 08:37:23;0;0;26.58;0.01;60
2023-07-01 08:47:22;0;0;26.58;0;60
2023-07-01 08:57:22;0;0;26.58;0;0
2023-07-01 09:07:23;0;0;26.58;0;0
2023-07-01 09:17:23;0;0;26.58;0;0
2023-07-01 09:27:23;0;0;26.58;0;60
2023-07-01 09:37:23;0;0;26.58;0;0
2023-07-01 09:47:24;0;0;26.58;0;0
2023-07-01 09:57:24;0;0;26.58;0;0
2023-07-01 10:07:23;0;0;26.58;0;0
2023-07-01 10:17:23;0;0;26.58;0;0
2023-07-01 10:27:23;0;0;26.58;0;0
2023-07-01 10:37:23;0;0;26.58;0;60
2023-07-01 10:47:24;0;0;26.58;0;60
2023-07-01 10:57:24;0.1;0.002;26.6;0.02;60
2023-07-01 11:07:24;0;0;26.6;0;60
2023-07-01 11:17:25;0;0;26.63;0.03;60
2023-07-01 11:27:24;0.4;0.007;26.66;0.03;60
2023-07-01 11:37:24;0.1;0.002;26.67;0.01;60
2023-07-01 11:47:24;0.1;0.002;26.69;0.02;60
2023-07-01 11:57:24;0;0;26.7;0.01;60
2023-07-01 12:07:24;0.2;0.003;26.71;0.01;60
2023-07-01 12:17:25;0;0;26.71;0;60
2023-07-01 12:27:25;0;0;26.71;0;0
2023-07-01 12:37:25;0;0;26.71;0;60
2023-07-01 12:47:25;0;0;26.71;0;60
2023-07-01 12:57:25;0;0;26.72;0.01;60
2023-07-01 13:07:25;0;0;26.72;0;0
2023-07-01 13:17:26;0;0;26.72;0;0
2023-07-01 13:27:26;0;0;26.72;0;0
2023-07-01 13:37:26;0;0;26.72;0;0
2023-07-01 13:47:26;0;0;26.72;0;0
2023-07-01 13:57:26;0;0;26.72;0;0
2023-07-01 14:07:26;0;0;26.72;0;0
2023-07-01 14:17:26;0;0;26.72;0;60
2023-07-01 14:27:26;0;0;26.73;0.01;0
2023-07-01 14:37:27;0;0;26.73;0;0
2023-07-01 14:47:27;0;0;26.73;0;0
2023-07-01 14:57:26;0;0;26.73;0;0
2023-07-01 15:07:26;0.1;0.002;26.73;0;60
2023-07-01 15:17:26;0;0;26.73;0;60
2023-07-01 15:27:27;0;0;26.73;0;60
2023-07-01 15:37:27;0.1;0.002;26.74;0.01;60
2023-07-01 15:47:27;0;0;26.74;0;0
2023-07-01 15:57:27;0;0;26.74;0;0
2023-07-01 16:07:27;0;0;26.74;0;0
2023-07-01 16:17:28;0;0;26.74;0;0
2023-07-01 16:27:27;0;0;26.74;0;0
2023-07-01 16:37:28;0;0;26.74;0;0
2023-07-01 16:47:27;0;0;26.74;0;0
2023-07-01 16:57:27;0;0;26.74;0;0
2023-07-01 17:07:27;0;0;26.74;0;0
2023-07-01 17:17:28;0;0;26.74;0;0
2023-07-01 17:27:28;0;0;26.74;0;0
2023-07-01 17:37:28;0;0;26.74;0;0
2023-07-01 17:47:28;0;0;26.74;0;0
2023-07-01 17:57:28;0;0;26.74;0;0
