Timestamp;precipitationIntensity_mm_h;precipitationIntensity_mm_min;precipitationQuantityAbs_mm;precipitationQuantityDiff_mm;precipitationType
2025-07-01 00:07:23;0;0;196.57;0;0
2025-07-01 00:17:23;0;0;196.57;0;0
2025-07-01 00:27:23;0;0;196.57;0;0
2025-07-01 00:37:23;0;0;196.57;0;0
2025-07-01 00:47:23;0;0;196.57;0;0
2025-07-01 00:57:23;0;0;196.57;0;0
2025-07-01 01:07:23;0;0;196.57;0;0
2025-07-01 01:17:23;0;0;196.57;0;0
2025-07-01 01:27:24;0;0;196.57;0;0
2025-07-01 01:37:24;0;0;196.57;0;0
2025-07-01 01:47:24;0;0;196.57;0;0
2025-07-01 01:57:24;0;0;196.57;0;0
2025-07-01 02:07:24;0;0;196.57;0;0
2025-07-01 02:17:24;0;0;196.57;0;0
2025-07-01 02:27:24;0;0;196.57;0;0
2025-07-01 02:37:24;0;0;196.57;0;0
2025-07-01 02:47:24;0;0;196.57;0;0
2025-07-01 02:57:24;0;0;196.57;0;0
2025-07-01 03:07:25;0;0;196.57;0;0
2025-07-01 03:17:25;0;0;196.57;0;0
2025-07-01 03:27:25;0;0;196.57;0;0
2025-07-01 03:37:25;0;0;196.57;0;0
2025-07-01 03:47:25;0;0;196.57;0;0
2025-07-01 03:57:25;0;0;196.57;0;0
2025-07-01 04:07:25;0;0;196.57;0;0
2025-07-01 04:17:25;0;0;196.57;0;0
2025-07-01 04:27:25;0;0;196.57;0;0
2025-07-01 04:37:25;0;0;196.57;0;0
2025-07-01 04:47:26;0;0;196.57;0;0
2025-07-01 04:57:26;0;0;196.57;0;0
2025-07-01 05:07:26;0;0;196.57;0;0
2025-07-01 05:17:26;0;0;196.57;0;0
2025-07-01 05:27:26;0;0;196.57;0;0
2025-07-01 05:37:26;0;0;196.57;0;0
2025-07-01 05:47:26;0;0;196.57;0;0
2025-07-01 05:57:26;0;0;196.57;0;0
2025-07-01 06:07:26;0;0;196.57;0;0
2025-07-01 06:17:27;0;0;196.57;0;0
2025-07-01 06:27:27;0;0;196.57;0;0
2025-07-01 06:37:27;0;0;196.57;0;0
2025-07-01 06:47:27;0;0;196.57;0;0
2025-07-01 06:57:27;0;0;196.57;0;0
2025-07-01 07:07:27;0;0;196.57;0;0
2025-07-01 07:17:27;0;0;196.57;0;0
2025-07-01 07:27:27;0;0;196.57;0;0
2025-07-01 07:37:27;0;0;196.57;0;0
2025-07-01 07:47:27;0;0;196.57;0;0
2025-07-01 07:57:27;0;0;196.57;0;0
2025-07-01 08:07:28;0;0;196.57;0;0
2025-07-01 08:17:28;0;0;196.57;0;0
2025-07-01 08:27:28;0;0;196.57;0;0
2025-07-01 08:37:28;0;0;196.57;0;0
2025-07-01 08:47:28;0;0;196.57;0;0
