Timestamp;precipitationIntensity_mm_h;precipitationIntensity_mm_min;precipitationQuantityAbs_mm;precipitationQuantityDiff_mm;precipitationType
2024-01-01 00:02:53;0;0;46.08;0;0
2024-01-01 00:12:53;0;0;46.08;0;0
2024-01-01 00:22:53;0;0;46.08;0;0
2024-01-01 00:32:54;0;0;46.08;0;0
2024-01-01 00:42:53;0;0;46.08;0;0
2024-01-01 00:52:54;0;0;46.08;0;0
2024-01-01 01:02:54;0;0;46.08;0;0
2024-01-01 01:12:54;0;0;46.08;0;0
2024-01-01 01:22:54;0;0;46.08;0;0
2024-01-01 01:32:54;0;0;46.08;0;0
2024-01-01 01:42:54;0;0;46.08;0;0
2024-01-01 01:52:54;0;0;46.08;0;0
2024-01-01 02:02:55;0;0;46.08;0;0
2024-01-01 02:12:55;0;0;46.08;0;0
2024-01-01 02:22:55;0;0;46.08;0;0
2024-01-01 02:32:55;0;0;46.08;0;0
2024-01-01 02:42:55;0;0;46.08;0;0
2024-01-01 02:52:56;0;0;46.08;0;0
2024-01-01 03:02:55;0;0;46.08;0;0
2024-01-01 03:12:55;0;0;46.08;0;0
2024-01-01 03:22:55;0;0;46.08;0;0
2024-01-01 03:32:55;0;0;46.08;0;0
2024-01-01 03:42:55;0;0;46.08;0;0
2024-01-01 03:52:55;0;0;46.08;0;0
2024-01-01 04:02:55;0;0;46.08;0;0
2024-01-01 04:12:56;0;0;46.08;0;0
2024-01-01 04:22:55;0;0;46.08;0;0
2024-01-01 04:32:55;0;0;46.08;0;0
2024-01-01 04:42:56;0;0;46.08;0;0
2024-01-01 04:52:56;0;0;46.08;0;0
2024-01-01 05:02:56;0;0;46.08;0;0
2024-01-01 05:12:56;0;0;46.08;0;0
2024-01-01 05:22:57;0;0;46.08;0;0
2024-01-01 05:32:57;0;0;46.08;0;0
2024-01-01 05:42:57;0;0;46.08;0;0
2024-01-01 05:52:57;0;0;46.08;0;0
2024-01-01 06:02:57;0;0;46.08;0;0
2024-01-01 06:12:57;0;0;46.08;0;0
2024-01-01 06:22:57;0;0;46.08;0;0
2024-01-01 06:32:57;0;0;46.08;0;0
2024-01-01 06:42:58;0;0;46.08;0;0
2024-01-01 06:52:58;0;0;46.08;0;0
2024-01-01 07:02:58;0;0;46.08;0;0
2024-01-01 07:12:58;0;0;46.08;0;0
2024-01-01 07:22:58;0;0;46.08;0;0
2024-01-01 07:32:58;0;0;46.08;0;0
2024-01-01 07:42:58;0;0;46.08;0;0
2024-01-01 07:52:58;0;0;46.08;0;0
2024-01-01 08:02:58;0;0;46.08;0;0
2024-01-01 08:12:58;0;0;46.08;0;0
2024-01-01 08:22:58;0;0;46.08;0;0
2024-01-01 08:32:58;0;0;46.08;0;0
2024-01-01 08:42:59;0;0;46.08;0;0
2024-01-01 08:52:58;0;0;46.08;0;0
2024-01-01 09:02:58;0;0;46.08;0;0
2024-01-01 09:12:58;0;0;46.08;0;0
2024-01-01 09:22:59;0;0;46.08;0;0
2024-01-01 09:32:59;0;0;46.08;0;0
2024-01-01 09:42:59;0;0;46.08;0;0
2024-01-01 09:52:59;0;0;46.08;0;0
2024-01-01 10:02:59;0;0;46.08;0;0
2024-01-01 10:13:00;0;0;46.08;0;0
2024-01-01 10:23:00;0;0;46.08;0;0
2024-01-01 10:33:00;0;0;46.08;0;0
2024-01-01 10:43:00;0;0;46.08;0;0
2024-01-01 10:53:00;0;0;46.08;0;0
2024-01-01 11:03:00;0;0;46.08;0;0
2024-01-01 11:13:00;0;0;46.08;0;0
2024-01-01 11:23:00;0;0;46.08;0;0
2024-01-01 11:33:00;0;0;46.08;0;0
2024-01-01 11:43:00;0;0;46.08;0;0
2024-01-01 11:53:00;0;0;46.08;0;0
2024-01-01 12:03:00;0;0;46.08;0;0
2024-01-01 12:13:01;0;0;46.08;0;0
2024-01-01 12:23:01;0;0;46.08;0;0
2024-01-01 12:33:01;0;0;46.08;0;0
2024-01-01 12:43:01;0;0;46.08;0;0
2024-01-01 12:53:00;0;0;46.08;0;0
2024-01-01 13:03:01;0;0;46.08;0;0
2024-01-01 13:13:01;0;0;46.08;0;0
2024-01-01 13:23:01;0;0;46.08;0;0
2024-01-01 13:33:02;0;0;46.08;0;0
2024-01-01 13:43:02;0;0;46.08;0;0
2024-01-01 13:53:02;0;0;46.08;0;0
2024-01-01 14:03:02;0;0;46.08;0;0
2024-01-01 14:13:01;0;0;46.08;0;0
2024-01-01 14:23:01;0;0;46.08;0;0
2024-01-01 14:33:01;0;0;46.08;0;0
2024-01-01 14:43:01;0;0;46.08;0;0
2024-01-01 14:53:02;0;0;46.08;0;0
2024-01-01 15:03:02;0;0;46.08;0;0
2024-01-01 15:13:02;0;0;46.08;0;0
2024-01-01 15:23:02;0;0;46.08;0;0
2024-01-01 15:33:02;0;0;46.08;0;0
2024-01-01 15:43:03;0;0;46.08;0;0
2024-01-01 15:53:03;0;0;46.08;0;0
2024-01-01 16:03:02;0;0;46.08;0;0
2024-01-01 16:13:02;0;0;46.08;0;0
2024-01-01 16:23:02;0;0;46.08;0;0
2024-01-01 16:33:03;0;0;46.08;0;0
2024-01-01 16:43:03;0;0;46.08;0;0
2024-01-01 16:53:03;0;0;46.08;0;0
2024-01-01 17:03:04;0;0;46.08;0;0
2024-01-01 17:13:04;0;0;46.08;0;0
2024-01-01 17:23:03;0;0;46.08;0;0
2024-01-01 17:33:04;0;0;46.08;0;0
2024-01-01 17:43:03;0;0;46.08;0;0
2024-01-01 17:53:04;0;0;46.08;0;0
2024-01-01 18:03:05;0;0;46.08;0;0
2024-01-01 18:13:03;0;0;46.08;0;0
2024-01-01 18:23:04;0;0;46.08;0;0
2024-01-01 18:33:04;0;0;46.08;0;0
2024-01-01 18:43:04;0;0;46.08;0;0
2024-01-01 18:53:05;0;0;46.08;0;0
2024-01-01 19:03:04;0;0;46.08;0;0
2024-01-01 19:13:05;0;0;46.08;0;0
2024-01-01 19:23:05;0;0;46.08;0;0
2024-01-01 19:33:05;0;0;46.08;0;0
2024-01-01 19:43:05;0;0;46.08;0;0
2024-01-01 19:53:05;0;0;46.08;0;0
2024-01-01 20:03:05;0;0;46.08;0;0
2024-01-01 20:13:05;0;0;46.08;0;0
2024-01-01 20:23:05;0;0;46.08;0;0
2024-01-01 20:33:06;0;0;46.08;0;0
2024-01-01 20:43:05;0;0;46.08;0;0
2024-01-01 20:53:05;0;0;46.08;0;0
2024-01-01 21:03:05;0;0;46.08;0;0
2024-01-01 21:13:05;0;0;46.08;0;0
2024-01-01 21:23:06;0;0;46.08;0;0
2024-01-01 21:33:05;0;0;46.08;0;0
2024-01-01 21:43:06;0;0;46.08;0;0
2024-01-01 21:53:06;0;0;46.08;0;0
2024-01-01 22:03:06;0;0;46.08;0;0
2024-01-01 22:13:06;0;0;46.08;0;0
2024-01-01 22:23:07;0;0;46.08;0;0
2024-01-01 22:33:07;0;0;46.08;0;0
2024-01-01 22:43:07;0;0;46.08;0;0
2024-01-01 22:53:06;0;0;46.08;0;0
2024-01-01 23:03:06;0;0;46.08;0;0
2024-01-01 23:13:07;0;0;46.08;0;0
2024-01-01 23:23:07;0;0;46.08;0;0
2024-01-01 23:33:07;0;0;46.08;0;0
2024-01-01 23:43:07;0;0;46.08;0;0
2024-01-01 23:53:08;0;0;46.08;0;0
2024-01-02 00:03:08;0;0;46.08;0;0
2024-01-02 00:13:08;0;0;46.08;0;0
2024-01-02 00:23:08;0;0;46.08;0;0
2024-01-02 00:33:08;0;0;46.08;0;0
