Timestamp;precipitationIntensity_mm_h;precipitationIntensity_mm_min;precipitationQuantityAbs_mm;precipitationQuantityDiff_mm;precipitationType
2023-01-01 00:04:23;0.2;0.003;710.33;0.03;69
2023-01-01 00:14:23;0.1;0.002;710.36;0.03;69
2023-01-01 00:24:23;0.1;0.002;710.39;0.03;69
2023-01-01 00:34:24;0;0;710.42;0.03;70
2023-01-01 00:44:24;0;0;710.42;0;69
2023-01-01 00:54:24;0;0;710.42;0;69
2023-01-01 01:04:24;0;0;710.44;0.02;69
2023-01-01 01:14:24;0;0;710.44;0;0
2023-01-01 01:24:24;0;0;710.53;0.09;0
2023-01-01 01:34:24;0;0;710.53;0;0
2023-01-01 01:44:24;0.2;0.003;710.53;0;69
2023-01-01 01:54:24;0.2;0.003;710.55;0.02;69
2023-01-01 02:04:25;0;0;710.58;0.03;69
2023-01-01 02:14:24;0.4;0.007;710.6;0.02;69
2023-01-01 02:24:25;0;0;710.67;0.07;69
2023-01-01 02:34:25;0;0;710.67;0;69
2023-01-01 02:44:25;0;0;710.67;0;69
2023-01-01 02:54:25;0.1;0.002;710.68;0.01;69
2023-01-01 03:04:26;0;0;710.68;0;69
2023-01-01 03:14:27;0;0;710.69;0.01;69
2023-01-01 03:24:25;0.1;0.002;710.69;0;69
2023-01-01 03:34:25;0;0;710.7;0.01;69
2023-01-01 03:44:25;0.2;0.003;710.72;0.02;69
2023-01-01 03:54:26;0;0;710.73;0.01;0
2023-01-01 04:04:26;0;0;710.73;0;0
2023-01-01 04:14:26;0;0;710.73;0;0
2023-01-01 04:24:26;0;0;710.73;0;0
2023-01-01 04:34:26;0;0;710.73;0;0
2023-01-01 04:44:26;0;0;710.73;0;0
2023-01-01 04:54:26;0;0;710.73;0;0
2023-01-01 05:04:26;0;0;710.73;0;0
2023-01-01 05:14:26;0;0;710.73;0;0
2023-01-01 05:24:26;0;0;710.73;0;0
2023-01-01 05:34:27;0;0;710.73;0;0
2023-01-01 05:44:27;0;0;710.73;0;0
2023-01-01 05:54:28;0;0;710.73;0;0
2023-01-01 06:04:27;0;0;710.73;0;0
2023-01-01 06:14:27;0;0;710.73;0;0
2023-01-01 06:24:27;0;0;710.73;0;0
2023-01-01 06:34:27;0;0;710.73;0;0
2023-01-01 06:44:28;0;0;710.73;0;0
2023-01-01 06:54:28;0;0;710.73;0;0
2023-01-01 07:04:28;0;0;710.73;0;0
2023-01-01 07:14:28;0;0;710.73;0;0
2023-01-01 07:24:28;0;0;710.73;0;0
2023-01-01 07:34:28;0;0;710.73;0;0
2023-01-01 07:44:28;0;0;710.73;0;0
2023-01-01 07:54:28;0;0;710.73;0;0
2023-01-01 08:04:28;0;0;710.73;0;0
